vcf	ndvi	leaf	albedo
40.9375	0.7272217	36.13044	0.1431708
47.75	0.7348435	40.28261	0.1430083
61.3125	0.7170739	38.97826	0.136608
61.1875	0.7065087	41.30435	0.1343846
55.9375	0.7094218	41.78261	0.1366538
45.5	0.6762652	36.02174	0.1321451
32.75	0.6137869	15.80435	0.1373049
29.4375	0.6509522	36.17391	0.1441208
40.75	0.7361304	40.3913	0.1434231
28.875	0.6945522	38.80435	0.1427231
27	0.7033478	39.19565	0.1413098
32.625	0.7301174	42.26087	0.1406958
35	0.7450478	45.76087	0.1470256
36.3125	0.7267696	45.28261	0.150053
41.5	0.7276522	43.30435	0.140476
65.3125	0.7470478	41.5	0.1284667
58	0.741913	42.78261	0.1225643
57.625	0.7229478	39.76087	0.1393284
72.25	0.7413348	41.93478	0.1342705
64.5	0.7496	40.43478	0.1381637
64.1875	0.7219652	40.47826	0.1345303
62	0.7355304	42.1087	0.1361061
68.75	0.7093695	38.19565	0.1334696
52.1875	0.7336478	37.67391	0.1339744
60.6875	0.7463348	42.26087	0.1357035
59.6875	0.7104304	40.84783	0.1331266
48.3125	0.6662826	10.8913	0.1356
33.0625	0.6633174	16.19565	0.1391665
51.6875	0.6281695	17.45652	0.1406692
35	0.5633391	13.95652	0.1395136
12.75	0.5347217	0	0.149442
7.1875	0.6061739	26.28261	0.164441
12.875	0.6257	29.54348	0.1622313
16.9375	0.6429261	31.69565	0.1613472
20.0625	0.6632	33.13044	0.1536917
56.125	0.7322391	40.71739	0.134947
68.8125	0.7250956	40.71739	0.1280535
55.0625	0.697	19.15217	0.1247482
55.8125	0.7514	43.02174	0.1359158
72.5625	0.758	40.63044	0.1324835
72.5	0.7597348	44.76087	0.1299663
69.625	0.7455783	41.43478	0.1333887
59.125	0.720013	39.17391	0.1329568
69.75	0.7227044	38	0.1293855
58.5625	0.740613	38.71739	0.1330492
65	0.7181261	38.80435	0.1333504
65	0.7204304	36.63044	0.1316904
57.5625	0.6850435	37.28261	0.1323766
60.125	0.6933304	37.15217	0.1320978
66.1875	0.7206913	39.56522	0.1341891
65.8125	0.7059565	38.84783	0.1348542
38.5	0.5993956	13.67391	0.1363451
13.0625	0.5715044	21.65217	0.1528705
12.6875	0.6205391	25.69565	0.1562857
12.9375	0.6171826	14.36957	0.1603294
14.5	0.6257261	15.34783	0.1552591
28	0.7279174	40.52174	0.1481129
39.375	0.7340174	40	0.1405948
50.6875	0.7102652	36.97826	0.134865
45.9375	0.6768522	34.13044	0.1327085
52.9375	0.7422696	41.04348	0.1273777
65.9375	0.7083305	37.82609	0.1262276
72.0625	0.7208782	37.80435	0.1254121
69.4375	0.7244348	40.34783	0.1275449
62.6875	0.7150348	41.91304	0.1305678
60	0.718913	41.63044	0.1329167
65	0.7073348	40.43478	0.137953
70.0625	0.7131913	40.52174	0.1340742
58.25	0.7137305	38.19565	0.1355
57.5	0.6917087	38.3913	0.1369615
61.625	0.6900218	36.26087	0.1354968
64.1875	0.7108957	38.13044	0.1346412
66.5625	0.7151521	37.19565	0.1303523
42.125	0.6028696	14.80435	0.1358541
14.0625	0.5353	12.97826	0.1497722
12.125	0.5715391	13.63043	0.1562624
11.25	0.6045783	23.36957	0.1591101
11.6875	0.6102782	27.76087	0.1511845
9.375	0.6239305	29.78261	0.1511146
21.125	0.6471478	32.67391	0.1467711
29.875	0.6199348	30.78261	0.1381597
56.375	0.7215174	36.82609	0.1299002
60.875	0.7155	39.93478	0.1266088
66.3125	0.7474739	43.63044	0.1265232
61.6875	0.7209087	39.65217	0.1285715
55.875	0.7226217	37.84783	0.1272786
58.5	0.7188391	38.52174	0.1312141
50.6875	0.701287	39.17391	0.1372074
53	0.7265087	39.54348	0.1365529
56.4375	0.7222304	39.58696	0.1380877
59.4375	0.7393218	40.23913	0.135375
60.375	0.7087957	37.73913	0.132243
62.25	0.696987	35.47826	0.1333217
61.9375	0.6859826	38.23913	0.1318314
36.375	0.6283652	17.65217	0.1361815
18.3125	0.5885261	14.02174	0.142059
11.375	0.6131696	24	0.1476146
16.6875	0.6093087	27.45652	0.1481229
11.8125	0.6043044	28.21739	0.1517991
13.0625	0.6160565	28.52174	0.1500268
19.6875	0.6832087	32.63044	0.1487861
27.625	0.6682391	35.95652	0.1402936
24.25	0.6665348	35.19565	0.1374023
41.375	0.6990652	37.91304	0.1355322
53.4375	0.6861261	40.6087	0.1292545
36.5	0.6577348	39.15217	0.1330817
52.75	0.7288348	38.17391	0.1324496
57	0.753287	43.28261	0.1301583
37.0625	0.6911522	38.65217	0.1316024
34.8125	0.695013	37.84783	0.1351042
61.125	0.6987391	38.34783	0.1336788
60.6875	0.7481261	43.58696	0.1332055
64.1875	0.7330478	41.43478	0.1269913
63.0625	0.6957695	39.97826	0.1282462
66.5625	0.7015435	39.97826	0.1281045
39.1875	0.6935478	18.28261	0.1351458
24.75	0.6346478	16.82609	0.1405079
31.625	0.6187565	27.06522	0.1431923
47.3125	0.6911174	34.21739	0.1400278
25.8125	0.6026913	29.19565	0.1470534
15.3125	0.6066261	26.65217	0.1512715
15.6875	0.6353913	15.30435	0.1506222
18.375	0.6447652	27.97826	0.146725
14.375	0.6042174	30.80435	0.1470133
18.6875	0.6858913	36.3913	0.1436228
38.0625	0.6841478	42.71739	0.1397915
47.9375	0.7044739	39.47826	0.1299661
57.625	0.7083826	40.97826	0.1261756
60.4375	0.7127696	39.13044	0.1238819
55.0625	0.6810565	36.6087	0.1259031
50.875	0.6942087	40.21739	0.1283196
55.875	0.7074478	42.23913	0.1278988
54.25	0.7247348	38.78261	0.1248734
56.125	0.7107087	36.56522	0.126807
58.375	0.7130478	38.78261	0.1260002
57.0625	0.7069087	39.84783	0.1312019
58.875	0.7048957	37.6087	0.1348333
53.9375	0.6949826	11.45652	0.1345256
67.6875	0.7502348	40.26087	0.1326486
55.75	0.7779913	43.41304	0.1345595
57.0625	0.6983174	37.63044	0.1358141
51.1875	0.6792043	34.34783	0.1406963
50.0625	0.6833	35.17391	0.1400663
48.6875	0.6299565	31.02174	0.1364943
12.0625	0.6211478	27.34783	0.1448813
16.0625	0.6500391	31.71739	0.1439965
27.3125	0.6683652	38.36956	0.1390451
55.4375	0.6664261	40.21739	0.1298112
52.1875	0.6976565	38.13044	0.1225
55.5625	0.6787174	33.76087	0.1206134
54.25	0.6933478	37.76087	0.1244393
55.875	0.6822652	38.34783	0.1327934
61.8125	0.7120609	42.73913	0.1410357
59.375	0.719813	42.17391	0.1374755
53.5	0.7453261	40.52174	0.1351821
50.125	0.7692869	41.76087	0.1356689
51.75	0.7453913	42.67391	0.1363695
58.3125	0.7602696	44.13044	0.138989
55.75	0.7435783	42.71739	0.1385417
65.625	0.7536609	41.56522	0.134812
61.75	0.7563478	42.47826	0.1292885
61.75	0.7563	39.95652	0.1295769
61.8125	0.7288043	40.6087	0.1312814
53.6875	0.7254782	38.06522	0.1294313
53.75	0.6797131	37.23913	0.1258769
40.5	0.6708869	36.04348	0.1356769
24.375	0.5969043	32.04348	0.1421364
15	0.6222	16.36957	0.1478679
12.4375	0.6150913	29.13043	0.1441215
19.375	0.6476913	31.8913	0.1401255
56.1875	0.7037	38.80435	0.1269679
56.5625	0.7096652	36.67391	0.1204784
54.3125	0.6763913	36.08696	0.1249924
55.25	0.7048696	34.71739	0.1248747
58.3125	0.6688174	39.6087	0.1352488
56.6875	0.727387	40.67391	0.1449551
49.4375	0.7356348	42.19565	0.14559
36.375	0.7147739	41.8913	0.1414714
30	0.7163696	40.15217	0.1412452
40.0625	0.7219	41.26087	0.137969
42.8125	0.7260087	41.58696	0.1386789
54.0625	0.7317305	42.3913	0.1349673
59.25	0.7659913	42.86956	0.1326899
62.625	0.770187	39.97826	0.1279553
71	0.7688826	38.69565	0.1262098
73.5	0.7526044	39.28261	0.1301009
66.9375	0.7395391	38	0.1308571
29.3125	0.703613	40.04348	0.1374822
34.75	0.6817521	18.28261	0.1361004
29	0.6563174	34.78261	0.1382324
43.8125	0.6353304	15.86957	0.1350444
42.5	0.6350608	32.47826	0.1337065
56	0.6668522	34.13044	0.1279764
57.5	0.7112261	36.02174	0.1213098
54.5625	0.731887	38.02174	0.1209263
55.6875	0.7068261	38.71739	0.126432
60.875	0.7326	41.52174	0.1343109
35.0625	0.6845	37.67391	0.1431868
26.5	0.6723869	37.04348	0.1441037
24	0.6943783	36.8913	0.1412718
24.0625	0.7058348	40.52174	0.1431417
36.5625	0.7143826	37.3913	0.1421303
24.1875	0.6845956	18.73913	0.1410112
18.5	0.6865131	19.1087	0.1418702
22.875	0.7344435	42.67391	0.1403662
43.75	0.7708609	43.08696	0.1336503
68.25	0.7560174	41.71739	0.1294055
71.4375	0.7809174	40.28261	0.1289646
64	0.7031652	38.47826	0.1307917
29.0625	0.6428174	16.54348	0.1364231
22.375	0.6486087	34.41304	0.1386335
23.1875	0.6937087	20.80435	0.1392857
35.5	0.7219043	38.34783	0.1358106
31.3125	0.7223392	37.23913	0.135979
36.875	0.7192957	38.30435	0.1345917
45	0.6962218	39.5	0.1310762
52.875	0.7221435	39.69565	0.1284011
52.125	0.7038913	39.30435	0.1294351
61	0.7063	41.26087	0.1328165
58.5625	0.7278174	39.63044	0.1359744
60.1875	0.7322913	41.32609	0.1370607
45.6875	0.6977261	37.97826	0.1403149
35	0.6946043	35.58696	0.1414691
26.1875	0.698113	33.86956	0.1415958
27.75	0.7027217	36.71739	0.140148
40	0.7172217	36.41304	0.1381667
22.3125	0.6750609	18	0.1390076
16.8125	0.6470087	16.71739	0.1427493
13.625	0.6631696	16.78261	0.1493445
31.3125	0.7206652	19.41304	0.1444972
50.375	0.7714913	43.54348	0.138264
62.375	0.7381217	41.15217	0.1364904
66	0.7541087	39.08696	0.1328705
43.875	0.6977609	20.13043	0.1347555
29.1875	0.7208043	21.1087	0.1366923
33.5625	0.7059739	39.06522	0.1358777
46.9375	0.7028304	39.08696	0.1321202
42.875	0.6784695	34.21739	0.1300699
48.8125	0.7371957	38.56522	0.1288462
48.25	0.7227609	40.56522	0.1279025
48.4375	0.7133	40.43478	0.1282596
54.1875	0.7393826	41.41304	0.1307843
61.75	0.7376043	38.21739	0.143399
65.4375	0.7374565	42.52174	0.1469723
58.1875	0.7557435	43.58696	0.1490219
59	0.7275	44.76087	0.1504631
60.375	0.7536565	41.1087	0.1486836
45.5625	0.7207348	38.84783	0.1436458
30.4375	0.6800174	36.45652	0.1366362
59.625	0.7562087	44.06522	0.1327418
59.875	0.7168087	22.23913	0.132822
44.625	0.6193696	15.02174	0.1348083
27.5	0.5671261	13.67391	0.144325
36.4375	0.6557869	19.45652	0.1389013
44.1875	0.7101218	38.30435	0.1369758
47	0.7716913	42.97826	0.1359631
60	0.7467565	43.08696	0.1292928
19.25	0.6594043	34.3913	0.1463919
52	0.7112652	40.56522	0.1340549
32.5	0.6917304	40.56522	0.1361322
26.5625	0.6963478	36.78261	0.1398474
41.125	0.7273957	40.80435	0.1329286
39.4375	0.7146652	38.1087	0.1297303
51.375	0.7170218	37.23913	0.1269406
53.375	0.7136478	36.86956	0.1311403
50.6875	0.7107391	38.06522	0.1307064
51.4375	0.6882305	40.06522	0.1276661
55.375	0.7378565	41.82609	0.1262372
57.9375	0.7556348	43.80435	0.1333766
59.25	0.7731739	44.5	0.1383162
67.625	0.7609261	47.34783	0.1413109
65	0.7561348	43.47826	0.1402816
59.6875	0.7565609	43.91304	0.1383489
54	0.7467913	43.06522	0.1391895
47.4375	0.7340478	40.71739	0.1356146
67.1875	0.7639869	45.41304	0.1306758
73.8125	0.7886174	45.13044	0.1294647
66.125	0.7759348	40.91304	0.1311071
71.3125	0.7341174	40.21739	0.1257833
60	0.7360218	41.3913	0.1315263
45.4375	0.7314174	39.6087	0.1368219
42	0.7433044	37.71739	0.1386159
55.5	0.7214391	42.5	0.1334103
17.75	0.6289608	32.30435	0.1371179
45.0625	0.7217348	22.34783	0.1343298
35.5625	0.7053087	18.19565	0.1370917
26.5625	0.6828696	35.41304	0.1367738
24.9375	0.6592261	32.97826	0.1329269
32	0.6555957	35.47826	0.1346458
48.25	0.7284826	40.08696	0.1319776
42.8125	0.752313	41.41304	0.1337527
52.3125	0.7500478	42.5	0.1274697
56.6875	0.7324044	38.65217	0.1238671
56.6875	0.7211	42.26087	0.121544
54	0.7410174	42.78261	0.1301058
59.625	0.7812521	43.84783	0.1420298
62.75	0.7485608	43.15217	0.1387363
68.4375	0.7457218	42.43478	0.1362933
61.8125	0.7529522	42.17391	0.1358966
52.8125	0.7496305	41.04348	0.1367536
46.9375	0.7531478	45.84783	0.1354789
69.1875	0.7473522	44.5	0.1311316
77.5	0.7732565	44.17391	0.1269359
75.8125	0.8012304	45.15217	0.1266241
78.8125	0.7913043	42.15217	0.1230707
68.4375	0.7382131	44.67391	0.1316428
55.9375	0.724713	40.95652	0.1326593
42.5625	0.7753913	41	0.1317311
10.625	0.5205261	11.54348	0.1479861
10.875	0.4680043	9.76087	0.1407185
13.625	0.6063261	27.69565	0.1381023
14.875	0.6759956	31.3913	0.1426823
39.5625	0.7242391	37.32609	0.1332982
54.9375	0.6778348	34.23913	0.127147
36.5	0.6186261	34.41304	0.1286923
37.375	0.7027652	39	0.1322376
44.4375	0.7319043	43.65217	0.1355536
40.625	0.7033087	37.52174	0.133026
44.875	0.7379565	39.5	0.1234375
49.3125	0.7500826	40.08696	0.123739
48.9375	0.7266608	38.82609	0.1239643
58.9375	0.758487	44.93478	0.1300761
58.125	0.761	43.84783	0.1387914
56.125	0.7343435	42.82609	0.1377727
68.625	0.7673044	42.43478	0.1320571
65.9375	0.758787	43.58696	0.1323417
64.1875	0.7285174	41.19565	0.1339104
61.5	0.7594218	42.43478	0.1344475
75.125	0.7625957	43.19565	0.1281931
76.375	0.7659826	40.93478	0.1248021
73	0.7665696	45.19565	0.1228227
76.5625	0.7978391	44.67391	0.1237155
76.3125	0.7869913	38.47826	0.129228
75.4375	0.7676565	38.5	0.1313443
71	0.7218217	38.1087	0.1245899
66.875	0.7304435	37.63044	0.1230288
10.6875	0.5532087	13.06522	0.1514965
8.125	0.5299913	12.19565	0.1524241
10.9375	0.5734913	14.30435	0.1485833
12.375	0.6041608	14.32609	0.141623
44.875	0.7286609	38.73913	0.134103
66.25	0.7245957	39.47826	0.1268542
62.0625	0.7165391	37.1087	0.1252477
67	0.6859913	36.47826	0.1292734
59.875	0.7344913	43.21739	0.1423444
59	0.7388304	37.95652	0.1499618
56.125	0.7171956	37.43478	0.1328962
60.4375	0.7145435	41.63044	0.1253843
64.5	0.7532218	43.78261	0.1244049
64.8125	0.7604218	42.17391	0.1251668
40.9375	0.717787	37.21739	0.1284601
39	0.7191739	41.8913	0.1351629
58.3125	0.7461391	42.58696	0.1300939
67.875	0.770687	44.26087	0.12775
71.75	0.7426348	42.78261	0.1321678
73.3125	0.7384609	41.52174	0.1304512
75.375	0.769613	41.17391	0.1310785
73.5	0.7479739	38.34783	0.130651
62.75	0.7522391	40.15217	0.1316095
65.625	0.7685826	42.52174	0.1335729
75.75	0.7942826	43.3913	0.1314174
77.5	0.7774044	39.78261	0.1278787
77.375	0.7518696	38.52174	0.1238672
76.875	0.7397913	38.63044	0.1217805
14.375	0.5995218	22.02174	0.152016
11.5	0.5661826	20.93478	0.1476563
12.0625	0.5612565	12.95652	0.1504296
8.5	0.5345522	12.15217	0.1488661
12	0.6091522	14.73913	0.1443705
29.5625	0.6401522	15.19565	0.1384972
55.3125	0.6838565	37.84783	0.1328494
69.8125	0.7389218	42.15217	0.135766
68.3125	0.719813	41.04348	0.1469866
61.3125	0.7154913	40.21739	0.1487898
62.375	0.7487435	43.6087	0.1524631
61.4375	0.7640218	44.06522	0.1449157
70.8125	0.7182609	40.34783	0.1299643
67.375	0.6781174	38.82609	0.1230381
74.1875	0.7296957	39.26087	0.118131
75.0625	0.7682304	42.21739	0.1195625
61.875	0.6611261	32.3913	0.1225587
60.3125	0.724413	36.32609	0.1274367
72.25	0.7041087	35.45652	0.1248489
73.5	0.7269913	40.36956	0.1237359
74.8125	0.7666044	44.45652	0.126532
73.0625	0.7718695	43.30435	0.1301186
74.3125	0.7750696	41.36956	0.1303269
47.625	0.7311261	43.19565	0.1356996
16.375	0.6835	33.86956	0.152513
20.375	0.7166044	36.54348	0.1543546
61.625	0.7413478	42.08696	0.1444366
73.1875	0.7725304	39.76087	0.1392472
77.0625	0.7764869	41.97826	0.1320786
70.5	0.7642435	40.52174	0.1290505
17.125	0.5859522	22.82609	0.1453556
13.125	0.5555174	22.78261	0.1482389
21.375	0.6577087	31.71739	0.1436208
47.875	0.6178131	28.30435	0.1315177
32.0625	0.5772696	23.41304	0.1350533
38.6875	0.7135913	36.67391	0.1336231
62.1875	0.7402869	42.91304	0.1349856
59	0.7378261	41.19565	0.1329081
69.625	0.7777609	45.52174	0.1421146
64.25	0.7456957	47.67391	0.1485292
61.25	0.7261913	43.34783	0.1509011
64.875	0.7256131	42.21739	0.1396978
61.8125	0.7200609	37.19565	0.1258489
61.3125	0.746713	36.80435	0.1200685
67.8125	0.7259913	36.8913	0.1209354
65.3125	0.7396305	36.58696	0.1198001
66.1875	0.7117261	37.80435	0.1208871
67.625	0.7587261	39.06522	0.120925
74.9375	0.7597087	44.80435	0.1218159
73.875	0.7640826	42.1087	0.1232271
74.3125	0.7422087	40	0.124003
71.1875	0.7206826	39.17391	0.1300673
33.375	0.7551218	39.17391	0.1385275
19	0.6496043	16.28261	0.1485545
13	0.5994739	12.93478	0.1580543
22.6875	0.6854304	17.08696	0.1598506
30.9375	0.7528043	40.63044	0.1590625
32.875	0.7420435	43	0.1531665
52.1875	0.7741218	42.21739	0.1413584
15.75	0.5921174	15.36957	0.1480561
17.25	0.5943565	15.28261	0.1475264
16.1875	0.6020305	25.43478	0.1458958
13.875	0.5642435	22.1087	0.1473368
24.125	0.6777522	38.47826	0.1396438
70.625	0.7200435	39	0.1274622
68.5625	0.7215217	38.15217	0.1222255
70.5625	0.7543435	41.97826	0.1244
62.6875	0.7478479	37.5	0.1268762
63.625	0.725013	37.65217	0.1293988
71.25	0.7367783	43.56522	0.1319107
66.125	0.7727478	45.58696	0.1450797
64.125	0.7694957	42.69565	0.1469095
64	0.7177478	38.86956	0.1392833
65.375	0.6953348	38.02174	0.1256715
62.875	0.7242087	35.91304	0.1188374
62.25	0.7400652	35.02174	0.1183565
62.8125	0.7428434	35.5	0.1224519
59.6875	0.7312478	38.58696	0.1245936
60.9375	0.7295826	40.78261	0.1241923
67.75	0.7562131	43.71739	0.1230211
69.9375	0.7668826	44.69565	0.1215952
79.5625	0.7470609	39.69565	0.1222661
79.375	0.7418913	43.1087	0.125375
32.125	0.6289392	27.15217	0.1349149
18.25	0.5782956	16.04348	0.1480906
36.25	0.6645652	16	0.1430858
25	0.6509174	16	0.1471167
12.25	0.607187	16.04348	0.1593376
16.5625	0.5969087	16.43478	0.1528024
16.5625	0.6068696	14.28261	0.1483016
25.9375	0.6597956	17.23913	0.1480023
24.8125	0.5836261	24.1087	0.1442114
16.4375	0.6034087	25.21739	0.1464545
37.9375	0.6928566	33.8913	0.1375669
57.6875	0.7338305	39.58696	0.1279024
66.75	0.6963826	38.58696	0.1267503
63.375	0.7286304	42.5	0.1278403
61.375	0.7394304	40.80435	0.1303
53.3125	0.7567	41.5	0.135909
69.375	0.7771522	45.82609	0.140054
67.625	0.7739696	45.56522	0.1445143
67.3125	0.7509826	42.41304	0.1488236
64.5	0.7572957	42.02174	0.145771
64.125	0.7253826	39.6087	0.1420684
61.625	0.7162521	35.95652	0.1313839
65	0.7145478	38.02174	0.1292324
67.375	0.7436522	43.13044	0.1342697
66	0.7100522	42.52174	0.1361321
51	0.7019348	37.28261	0.1280615
58	0.7075304	40.02174	0.1241074
66.5625	0.7891957	43.76087	0.1207816
75.8125	0.7916174	41	0.1222226
76.25	0.7623348	43.30435	0.1231956
76.5	0.7163	39.32609	0.1253692
72.375	0.7114391	36.58696	0.1279549
73.3125	0.7344609	44.43478	0.1253087
67.0625	0.6894913	36.30435	0.1285437
25.3125	0.6092131	14.82609	0.141225
34.625	0.690087	33.21739	0.1413778
29.4375	0.6610044	18.3913	0.141019
18.75	0.6089391	14.65217	0.1452908
15.9375	0.5876608	13.67391	0.1466636
21.5625	0.6950565	19.06522	0.1472349
45.375	0.6889348	39.32609	0.1366052
48.75	0.6818391	36.1087	0.1293408
70.3125	0.7277652	38.6087	0.1262634
72.1875	0.7127913	39.54348	0.12646
57.0625	0.7370957	40.84783	0.1364507
61.9375	0.7403957	42.82609	0.1298594
61.625	0.7740608	43.13044	0.1356978
59.3125	0.7756696	46.13044	0.1436635
62.9375	0.7918	46.65217	0.1439667
60.625	0.7698087	48.02174	0.1417509
66.5625	0.7729087	43.30435	0.1400864
68.25	0.7968261	46.93478	0.1387494
63.25	0.7882478	46.45652	0.1446647
61.375	0.7534261	43.91304	0.1450701
58.8125	0.7466565	42.54348	0.1463418
61.125	0.7410522	42.69565	0.1428569
57.75	0.7346391	43.26087	0.1292167
47.0625	0.7140739	41.73913	0.1257349
49.4375	0.7320261	40.54348	0.1258764
57.9375	0.7857565	43.3913	0.1259121
73.9375	0.7756826	44.36956	0.125388
75.6875	0.7906348	39.32609	0.1268423
70.5	0.744513	40.84783	0.1231552
74.875	0.7384565	39.26087	0.1232534
75.1875	0.7766565	42	0.1253388
76.75	0.746487	41.19565	0.1226383
47.875	0.6866565	21.15217	0.1306504
32.3125	0.6746739	18.06522	0.1450247
19.6875	0.6224782	15.28261	0.1425937
26.6875	0.6812261	19.28261	0.1424375
55.75	0.7326304	39.78261	0.135989
63.0625	0.720387	41.52174	0.126294
65.75	0.7458739	39.73913	0.1244381
71.1875	0.7779782	41.04348	0.1223554
68.875	0.7700522	43.56522	0.1297558
54.875	0.7473652	43.28261	0.1431076
59.9375	0.7442348	40.17391	0.1348223
66.5	0.7621782	43.78261	0.1364326
55.8125	0.7364696	23.32609	0.142802
63.875	0.7657739	45.56522	0.1419174
62.4375	0.7589565	45.36956	0.1351286
60.1875	0.7548044	45.26087	0.1296135
59.5	0.7248695	43.84783	0.125876
44.9375	0.6669391	38.97826	0.1304481
62.9375	0.7487956	45.76087	0.1361567
64.25	0.7559869	44.58696	0.139394
64.5	0.735613	44.43478	0.1372252
61.25	0.7630174	43.06522	0.1306718
56.4375	0.7507913	45.28261	0.1270948
52.5	0.7552478	42.6087	0.1293847
52.9375	0.7684609	44.3913	0.1282914
65	0.7743217	41.1087	0.12919
73.25	0.7423956	39.04348	0.1252528
73.75	0.7632304	38.95652	0.1246862
75	0.7597783	38.97826	0.1278333
75.3125	0.7672652	37.17391	0.1240203
72.9375	0.7454044	39.36956	0.1229314
68.5625	0.6795608	19.1087	0.1259398
60.4375	0.7612739	43.52174	0.1416467
28.8125	0.699513	19.43478	0.1468071
17	0.6226348	15.43478	0.1462823
18.6875	0.6508174	18.78261	0.1402519
41.125	0.7799957	44.02174	0.1344151
63.125	0.7830043	44.97826	0.1310165
71.5	0.7471261	39.41304	0.1302981
62.75	0.7399043	38.23913	0.1230369
64.125	0.7766218	42.02174	0.1302476
66.0625	0.7966565	46.15217	0.1370512
60.75	0.7734957	42.34783	0.140986
58.625	0.7613913	43.82609	0.1424176
61.5625	0.7755	46.52174	0.1416578
67.6875	0.7688522	46.86956	0.1353206
71.125	0.7609783	42.6087	0.1346994
69.875	0.7171869	40.67391	0.1306938
62.75	0.7121174	38.86956	0.1265179
72	0.7038652	37.86956	0.1222388
73.0625	0.7296261	42.30435	0.1183643
71.1875	0.7299218	40.3913	0.1194433
68.1875	0.7188131	42.15217	0.1198453
67.0625	0.7259435	41.28261	0.1203878
66.4375	0.7590913	41.36956	0.1258321
64.6875	0.7458087	43.69565	0.1291538
71.25	0.7664522	44.86956	0.1319059
68.4375	0.7535782	43.23913	0.1278192
58.8125	0.7648	41.52174	0.1284489
60.875	0.7263435	42.95652	0.1250865
70.1875	0.7388695	43.17391	0.1226471
61.375	0.7180652	42.17391	0.128144
67.3125	0.7543305	40.73913	0.1321846
66.875	0.7717304	40.65217	0.1297619
73.0625	0.7535478	39.34783	0.1269625
65.9375	0.6865913	38.02174	0.1289824
55.8125	0.7604348	42.41304	0.1453967
27.3125	0.6990609	17.71739	0.1488716
19.25	0.6393826	16.08696	0.1419521
26.5	0.6817652	19.17391	0.1351273
62.1875	0.7509391	45.52174	0.1307115
70.5625	0.7546782	42.30435	0.1262439
75.5	0.7946304	42.56522	0.1242941
69.9375	0.7940956	44.15217	0.123581
62.75	0.8165261	47.63044	0.1328786
57.625	0.7951391	45.71739	0.1397292
57.9375	0.758487	43.52174	0.1343976
64.6875	0.7703391	46.43478	0.138858
61.125	0.7821044	43.84783	0.1381385
62.4375	0.7302783	39.65217	0.1246129
58.5	0.7431565	40.15217	0.1190651
61.375	0.7576261	37.86956	0.1189388
62.3125	0.7283869	38.65217	0.1218639
63	0.7529261	39.58696	0.1217625
65.125	0.7292174	39.17391	0.1232365
73.9375	0.7262869	41.86956	0.1251286
73.3125	0.7547478	40.1087	0.123375
73.3125	0.7498696	38.67391	0.1228019
70.5625	0.7638652	46.36956	0.1296039
73.4375	0.7473783	46.78261	0.1316692
69.1875	0.7747435	42.93478	0.1324652
65.875	0.7638609	43.76087	0.130715
58	0.7235783	40.76087	0.1273077
52.0625	0.6961435	41.5	0.1263377
36.5	0.7032174	40.41304	0.134609
29.5	0.7238478	38.26087	0.1425117
50.25	0.7785	43.73913	0.1440917
67.4375	0.7479609	41.30435	0.1407879
67.25	0.7813304	43.02174	0.1392898
62.75	0.7622652	42.6087	0.1338571
57.75	0.7838652	42.63044	0.1428906
60.4375	0.7723261	46.36956	0.1426382
